season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score,cluster_label,pca_1,pca_2
2024,43937,Simranjeet Singh Gharu,India,Right-hand bat,Slow left-arm orthodox,11,26,18,13,33.5,233,338.0481904761905,25.710398166709595,2.363636363636364,144.44444444444443,17.923076923076923,6.955223880597015,3.889476909365109,1,-0.6096065469660659,-0.9793805946518772
2024,43939,Paras Jaidka,India,Right-hand bat,Right-arm medium,1,0,0,0,3.5,38,-3.8571428571428577,,0.0,0.0,inf,10.857142857142858,0.0,0,-1.6261182939113539,0.7416821647237796
2024,43941,Tejpreet Singh,India,Right-hand bat,Right-arm Leg-Break,5,37,28,3,14.0,125,114.7638,20.87714415546341,7.4,132.14285714285714,41.66666666666666,8.928571428571429,4.78992716893372,1,-0.19510141972322181,-0.5101268871175504
2024,43944,Parkash Singh Saini,India,Right-hand bat,Right-arm medium,3,0,0,2,3.3,50,5.230769230769232,10.793744992655212,0.0,0.0,25.0,15.151515151515152,9.264625027555006,0,-2.6418712977997267,-0.2686340167289778
2024,43945,Kuljit Singh,India,Right-hand bat,Right-arm medium,5,3,4,7,15.0,175,126.16666666666666,42.98329778982633,0.6,75.0,25.0,11.666666666666666,2.326485056799641,0,-1.6170194606073027,-0.6536877236572565
2024,43946,Abhinav Sharma,India,Right-hand bat,Right-arm medium,12,106,98,7,18.0,171,287.48496666666665,23.75354572503237,8.833333333333334,108.16326530612244,24.428571428571427,9.5,4.209897804630333,1,-0.6902460005668402,-0.8410428916193542
2024,43947,Ridham Satyawan,India,Left-hand bat,None,9,208,162,0,0.0,0,402.262,41.92292509381883,23.11111111111111,128.39506172839506,inf,0.0,2.385329739664185,2,1.7456350931694233,0.2970471743253828
2024,43948,Aradhya Shukla,India,Right-hand bat,Right-arm medium-fast,11,0,2,16,38.3,321,357.92391304347825,24.51607543893078,0.0,0.0,20.0625,8.381201044386424,4.078956285197387,0,-2.1283840805920073,-0.008594192843936917
2024,43949,Eish Rao,India,Right-hand bat,None,5,40,52,0,0.0,0,64.9269,10.562431455493568,8.0,76.92307692307693,inf,0.0,9.46751706000322,2,0.44452922708644876,0.9832346060086465
2024,43950,Aditya Partap Singh,India,Right-hand bat,Right-arm medium-fast,2,28,28,0,0.0,0,33.292500000000004,20.35937199731367,14.0,100.0,inf,0.0,4.911742857942502,2,0.9874477873710231,0.6662873603755173
2024,43951,Taranveer Singh,India,Left-hand bat,Right-arm medium,10,138,117,0,0.0,0,227.0477,20.351545183381585,13.8,117.94871794871796,inf,0.0,4.913631820037762,2,1.138317108024443,0.5480374558983432
2024,43952,Vaibhav Karla,India,Right-hand bat,Right-arm medium,6,146,95,0,0.0,0,281.0154,65.02933833506226,24.33333333333333,153.68421052631578,inf,0.0,1.5377674532801204,2,2.041727016776473,0.0945482176105807
2024,43955,Harjas Singh Tandon,India,Right-hand bat,Right-arm offbreak,8,40,44,4,18.0,141,150.72773333333333,27.750142886124344,5.0,90.9090909090909,35.25,7.833333333333333,3.603585048565718,1,-0.7150037633193554,-0.29612074459000204
2024,43957,Prabhkirat Singh,India,Right-hand bat,Slow left-arm orthodox,4,3,4,4,12.0,116,62.16673333333333,21.482717300046183,0.75,75.0,29.0,9.666666666666666,4.654904619528043,0,-1.3651212931482315,-0.38606996656364756
2024,43959,Ayush Goyal,India,Right-hand bat,Right-arm medium,8,30,32,13,25.0,241,276.75,31.231114849172805,3.75,93.75,18.53846153846154,9.64,3.201935008818573,1,-1.214451986326024,-0.8358523001635092
2024,43962,Karanvir Singh,India,Left-hand bat,Right-arm Leg-Break,2,0,0,1,3.0,31,4.5,10.253048327204938,0.0,0.0,31.0,10.333333333333334,9.753196981883416,0,-2.112424886007552,0.21399703542541826
2024,43963,Yuvi Goyal,India,Left-hand bat,Left-arm medium,4,80,64,0,0.0,0,138.151,39.4956687189452,20.0,125.0,inf,0.0,2.5319232017973707,2,1.54457596519972,0.3695955487351527
2024,43964,Jaskaranvir Paul,India,Right-hand bat,None,8,252,216,0,0.0,0,390.4089,41.22344991823525,31.5,116.66666666666669,inf,0.0,2.425803764564714,2,2.0988808932356005,0.24924210182432607
2024,43965,Emanjot Singh Chahal,India,Right-hand bat,Slow left-arm orthodox,10,49,35,14,36.3,289,388.7075095238096,22.81743309774233,4.9,140.0,20.642857142857142,7.961432506887053,4.382613923820138,1,-0.5513094278385082,-0.9820534310191065
2024,43967,Vishwanath Singh,India,Right-hand bat,Right-arm offbreak,10,180,183,1,5.0,45,318.7447,27.60843258330284,18.0,98.36065573770492,45.0,9.0,3.622081757023704,4,0.13534912636498497,-0.38396296267349816
2024,43968,Gaurav Markan,India,Right-hand bat,Right-arm medium,7,106,76,0,0.0,0,213.3626,33.70578912994593,15.142857142857142,139.4736842105263,inf,0.0,2.966849392383902,2,1.4086543974484278,0.3523468869457746
2024,43970,Aarush Sabharwal,India,Right-hand bat,Right-arm offbreak,4,48,50,0,0.0,0,71.7401,19.737037639992984,12.0,96.0,inf,0.0,5.066616471226203,2,0.8417230794736622,0.7261372799544642
2024,43971,Arun Kalia,India,Right-hand bat,Right-arm offbreak,5,21,27,0,5.0,52,-5.341633333333332,11.891676058216332,4.2,77.77777777777779,inf,10.4,8.409243533917733,4,-0.6670525015106884,0.31162735946539394
2024,43972,Dushyant Singh Gill,India,Right-hand bat,Right-arm medium,1,2,8,0,0.0,0,0.5,,2.0,25.0,inf,0.0,0.0,0,-0.33829313055316307,1.2808526280720198
2024,43973,Tarun Sareen,India,Right-hand bat,Right-arm medium,5,35,21,0,0.0,0,144.7,13.368545171408892,7.0,166.66666666666669,inf,0.0,7.480245510473981,2,1.201746002378984,0.36146995964947987
2024,43976,Harry Dhaliwal,India,Right-hand bat,Right-arm medium,5,0,0,1,11.0,114,7.166666666666664,12.739701723352864,0.0,0.0,114.0,10.363636363636363,7.849477340328324,4,-0.6290384309400462,2.2217056164951314
2024,43977,Pardeep Grewal,India,Right-hand bat,Right-arm medium,1,0,0,0,1.0,10,-7.0,,0.0,0.0,inf,10.0,0.0,0,-1.5508815868049652,0.7999928303544451
2024,43978,Aryan Mehra,India,Right-hand bat,Right-arm medium,9,10,13,12,24.0,252,222.60866666666664,20.07972367315157,1.1111111111111112,76.92307692307693,21.0,10.5,4.980148214574744,1,-1.5446077606916482,-0.6528033029494779
2024,43980,Harshdeep Singh,India,Left-hand bat,Slow left-arm orthodox,9,25,22,10,20.1,118,266.1124821138211,34.27553571604272,2.7777777777777777,113.63636363636364,11.8,5.870646766169154,2.917532809069848,1,-0.8775235115214456,-0.8689216777173244
2024,43982,Garv Kumar,India,Right-hand bat,Right-arm medium,4,10,11,2,9.0,85,45.92433333333333,20.256702271511685,2.5,90.9090909090909,42.5,9.444444444444445,4.936637694509461,0,-0.8655711534718935,-0.1692004848860961
2024,43983,Satyam Sharma,India,Left-hand bat,Left-arm Fast,3,36,33,0,0.0,0,53.6845,13.192347336366389,12.0,109.09090909090908,inf,0.0,7.5801521480818845,2,0.9561306545756829,0.6760635464617414
2024,43984,Akadeep Sandhu,India,Right-hand bat,Right-arm medium,1,5,12,0,0.0,0,2.0835000000000004,,5.0,41.66666666666667,inf,0.0,0.0,2,-0.02387503076419088,1.1225273640811577
2024,43985,Kartik Sharma,India,Left-hand bat,Right-arm offbreak,10,457,272,0,0.0,0,914.5205,72.02834208756146,45.7,168.01470588235296,inf,0.0,1.388342381647973,2,3.3403242639838475,-0.329858561337734
2024,43987,Aryaman Singh,India,Right-hand bat,Slow left-arm orthodox,12,26,15,12,37.5,271,329.38773333333336,24.938410593945008,2.1666666666666665,173.33333333333334,22.58333333333333,7.226666666666667,4.009878641755934,1,-0.30065284024454736,-1.073803434416659
2024,43989,Lovedeep Singh Kharoud,Sri Lanka,Left-hand bat,Left-arm Fast,4,6,7,2,10.0,80,35.3926,11.174399328673854,1.5,85.71428571428571,40.0,8.0,8.949026883565626,0,-0.8907826702058852,-0.02069120968376917
2024,43991,Sahil Khan,India,Right-hand bat,Right-arm medium,10,0,0,17,31.6,303,335.41666666666663,28.75799003304544,0.0,0.0,17.823529411764707,9.588607594936708,3.477294480076364,0,-2.273513830484088,-0.15492744965890323
2024,43993,Shiven Rakhcja,India,Right-hand bat,Right-arm medium,10,241,175,0,0.0,0,453.6078,50.23010941773204,24.1,137.71428571428572,inf,0.0,1.9908377895091425,2,1.8843314112069973,0.212972048241425
2024,43994,Tanroop Saini,India,Left-hand bat,Left-arm medium,2,7,10,0,0.0,0,6.8,3.676955262170047,3.5,70.0,inf,0.0,27.19641466102106,2,0.11038963077392082,1.3694772029465339
2024,43996,Vihaan Malhotra,India,Left-hand bat,Right-arm offbreak,5,111,88,0,0.0,0,195.109,24.557575109932984,22.2,126.13636363636364,inf,0.0,4.072063286067372,2,1.6729911879433061,0.35196198945933843
2024,44003,Mohammad Ibrahim,Afghanistan,Right-hand bat,Right-arm medium-fast,9,1,2,5,27.8,327,79.375,24.352785461261348,0.1111111111111111,50.0,65.4,11.762589928057553,4.106306449382259,4,-1.1581397405515537,0.5358261894258884
2024,44178,Shahbaz Singh Sandhu,India,Right-hand bat,Right-arm medium,10,168,116,2,5.0,58,346.8017,24.89132664997321,16.8,144.82758620689654,29.0,11.6,4.017463649335364,1,-0.026119569088281804,-1.243653490308482
2024,44184,Akashdeep Dahri,India,Right-hand bat,Right-arm medium,1,1,2,0,0.0,0,0.5,,1.0,50.0,inf,0.0,0.0,0,-0.1676265888166514,1.127089240380485
2024,44185,Sameer Khan,India,Left-hand bat,Slow left-arm orthodox,2,0,0,1,5.0,46,10.666666666666664,16.027753706895076,0.0,0.0,46.0,9.2,6.239177481057773,0,-1.739825982360298,0.6058625411586469
2024,44476,Harshit Prashar,India,Right-hand bat,Right-arm medium,1,14,21,0,0.0,0,11.3338,,14.0,66.66666666666666,inf,0.0,0.0,2,0.6939926163304054,0.8165375976718808
2024,44477,Navjot Sidhu,India,Right-hand bat,Slow left-arm orthodox,1,4,8,0,0.0,0,2.0,,4.0,50.0,inf,0.0,0.0,2,-0.0034662572092260366,1.0814213267651624
2024,44483,Harshit Takkar,India,Right-hand bat,Right-arm medium-fast,1,2,2,0,3.0,41,10.333333333333334,,2.0,100.0,inf,13.666666666666666,0.0,4,-0.8617406703769517,-0.1558366172846303
2024,44484,Pukhrajdeep Singh Dhaliwal,India,Right-hand bat,Right-arm Leg-Break,1,0,0,0,1.0,7,-5.0,,0.0,0.0,inf,7.0,0.0,0,-1.2875531119326058,1.0040801600617748
2024,44490,Mitrakant Yadav,India,Right-hand bat,Slow left-arm orthodox,3,0,0,2,10.0,89,31.0,10.477489097001142,0.0,0.0,44.5,8.9,9.544271444636664,0,-1.7450508335207773,0.6399349404974102
2024,44491,L Manvanth Kumar,India,Left-hand bat,Right-arm medium-fast,12,124,86,14,37.1,367,542.8756552951114,52.208012216157165,10.333333333333334,144.1860465116279,26.214285714285715,9.892183288409704,1.9154148138406295,1,-0.2826169568170354,-1.125250978112322
2024,44497,Aditya Mani,India,Right-hand bat,Right-arm medium-fast,2,16,11,0,2.0,41,11.6663,1.1782520294911438,8.0,145.45454545454547,inf,20.5,84.87148546918894,4,-0.8454280229882672,0.2777761438855034
2024,44500,Nischith Rao,India,Right-hand bat,Right-arm medium-fast,2,0,0,3,6.0,83,45.5,9.545941546018392,0.0,0.0,27.666666666666668,13.833333333333334,10.475656017578482,0,-2.480250612387076,-0.09494584484007808
2024,44501,Deepak Devadiga,India,Right-hand bat,Right-arm offbreak,10,0,5,5,25.0,199,65.16666666666667,12.688200506721408,0.0,0.0,39.8,7.96,7.88133825178963,0,-1.7441455218330046,0.5630145301496661
2024,44502,EJ Jasper,India,Right-hand bat,None,1,2,6,0,0.0,0,0.6666,,2.0,33.33333333333333,inf,0.0,0.0,0,-0.26316424646238973,1.2245239528842502
2024,44503,Mohsin Khan,India,Right-hand bat,Right-arm offbreak,7,12,8,3,15.5,133,101.71415238095238,17.674077489309074,1.7142857142857142,150.0,44.333333333333336,8.580645161290322,5.658003936018121,1,-0.26828550921966426,-0.4418383215992858
2024,44506,Shimon Luiz,India,Right-hand bat,Slow left-arm orthodox,2,0,0,0,4.0,36,-15.666666666666668,5.892556509887896,0.0,0.0,inf,9.0,16.97056274847714,0,-1.487499696739865,1.1273771679392743
2024,44508,Hardik Raj,India,Left-hand bat,Slow left-arm orthodox,9,155,86,5,26.4,243,366.8099,48.231533040138224,17.22222222222222,180.2325581395349,48.6,9.204545454545457,2.073332396811441,1,0.8795107603329025,-0.8746828201750194
2024,44509,Aadarsh Prajwal,India,Right-hand bat,None,2,1,3,0,0.0,0,24.5,5.303300858899107,0.5,33.33333333333333,inf,0.0,18.856180831641268,0,-0.37234915473908725,1.5355303848945623
2024,44512,Thippa Reddy,India,Left-hand bat,Slow left-arm orthodox,8,115,99,0,0.0,0,184.1902,28.895438714576684,14.375,116.16161616161617,inf,0.0,3.460753823043832,2,1.1557580497438655,0.529160417461669
2024,44516,Nirmal Singh,India,Right-hand bat,Right-arm medium,1,1,1,0,0.0,0,1.0,,1.0,100.0,inf,0.0,0.0,2,0.2831467157279888,0.7891171892538671
2024,44760,Charlie Allison,England,Right-hand bat,Right-arm medium,6,119,86,0,0.0,0,239.227,53.83436115886086,19.83333333333333,138.3720930232558,inf,0.0,1.857549673616597,2,1.6569809735503271,0.2714385640472898
2024,44762,Vashudev Bareth,India,Right-hand bat,Right-arm medium-fast,3,48,23,0,5.0,67,91.0708,57.05349423316098,16.0,208.69565217391303,inf,13.4,1.7527410256649518,4,0.9051703484228283,-1.05874776827874
2024,44816,Nikhil Sharma,India,Right-hand bat,Right-arm medium,1,22,17,1,4.0,26,62.9702,,22.0,129.41176470588235,26.0,6.5,0.0,1,0.5192638753569382,-1.0067517927482412
2024,44835,Pardeep Yadhav,India,Right-hand bat,Right-arm medium,1,27,19,0,0.0,0,50.3697,,27.0,142.10526315789474,inf,0.0,0.0,2,2.085468161907127,0.1087205615337434
2024,44842,Amit Shukla,India,Right-hand bat,Slow left-arm orthodox,3,8,12,3,10.0,69,96.2856,15.498618942344509,2.6666666666666665,66.66666666666666,23.0,6.9,6.452187796345214,0,-1.202333309360317,-0.2906246433652973
2024,44980,Ruben Clinton,United States of America,Left-hand bat,Right-arm offbreak,5,49,52,0,0.0,0,70.92569999999999,15.936365309505176,9.8,94.23076923076924,inf,0.0,6.274956557399913,2,0.7036514726156261,0.790052736981195
2024,45013,Harry Darley,England,Right-hand bat,Right-arm medium,4,0,0,4,10.6,98,59.16666666666666,30.30596292627721,0.0,0.0,24.5,9.245283018867925,3.299680668232244,0,-2.123806247044242,0.029719208229913162
2024,45132,Sunny Patel,USA,Right-hand bat,Right-arm Leg-Break,1,0,0,0,2.0,28,-11.0,,0.0,0.0,inf,14.0,0.0,0,-1.9019862199681115,0.5278763907446724
2024,45204,Lankesh H,India,Left-hand bat,Slow left-arm orthodox,4,11,19,1,1.0,4,33.925,11.918881641468438,2.75,57.89473684210527,4.0,4.0,8.390048916341092,1,-1.3646439037294786,-0.472427669441036
2024,45205,Ashok D,India,Right-hand bat,Right-arm offbreak,5,18,15,5,14.0,115,125.0005,24.11646510040161,3.6,120.0,23.0,8.214285714285714,4.146544677409406,1,-0.7824850613372493,-0.789981991755715
2024,45207,Bhuvan Raju,India,Right-hand bat,Right-arm medium,7,87,81,0,0.0,0,143.6289,38.90229603701339,12.428571428571429,107.40740740740742,inf,0.0,2.570542363485577,2,0.9716056219267083,0.60435895937393
2024,45208,Sourabh Muttur,India,Right-hand bat,Right-arm offbreak,2,33,39,0,0.0,0,31.0425,3.788324580206928,16.5,84.61538461538461,inf,0.0,26.396893371406357,2,0.9546648408567372,1.060572273566998
2024,45212,Advith Shetty,India,Left-hand bat,Left-arm medium-fast,4,0,0,4,13.6,165,65.32839721254355,17.277466428840867,0.0,0.0,41.25,12.132352941176473,5.787885649314436,0,-2.081456164619117,0.2827982706047355
2024,45268,K Kumar,India,Right-hand bat,Right-arm offbreak,4,49,54,0,0.0,0,60.3883,16.533163534217117,12.25,90.74074074074076,inf,0.0,6.04844921499987,2,0.8065771020027033,0.7728862827449501
2024,45380,Shaik Kamil,India,Left-hand bat,Slow left-arm orthodox,1,0,0,0,2.0,28,-11.0,,0.0,0.0,inf,14.0,0.0,0,-1.9019862199681115,0.5278763907446724
2024,45381,PV Satyanarayan Raju,India,Right-hand bat,Right-arm medium,13,0,1,14,46.5,338,350.33850020946795,20.92329803264252,0.0,0.0,24.142857142857142,7.268817204301075,4.779361257675038,0,-1.9588292043329734,0.17801678316012082
2024,45383,Gadde Samanvith,India,Right-hand bat,Right-arm Fast,5,25,21,3,13.1,134,83.1622311827957,18.0559410484886,5.0,119.04761904761904,44.66666666666666,10.229007633587786,5.538343292739686,1,-0.5060988531478279,-0.38841192202332175
2024,45384,Nimmala Himakar,India,Right-hand bat,Right-arm offbreak,1,5,8,0,0.0,0,4.125,,5.0,62.5,inf,0.0,0.0,2,0.1639471794627426,0.9817056761117336
2024,45385,Chennupati Teja,India,Right-hand bat,Left-arm Fast,5,1,1,5,12.3,100,111.3030303030303,19.239189062326435,0.2,100.0,20.0,8.130081300813007,5.197724273930901,1,-1.1965762418332528,-0.654936915807527
2024,45386,Seeram Rahul,India,Left-hand bat,Slow left-arm orthodox,6,136,142,0,1.0,8,176.1827,18.90025252174337,22.666666666666668,95.77464788732394,inf,8.0,5.290934599151902,4,0.7208408926608814,0.024481027274041677
2024,45390,SK Kamaruddin,India,Right-hand bat,Right-arm Fast,7,64,31,9,19.5,167,323.5990572697522,33.157546720819845,9.142857142857142,206.4516129032258,18.55555555555556,8.564102564102564,3.015904669967918,1,0.1917143650134805,-1.60897650124188
2024,45392,Thota Sai Sravan,India,Right-hand bat,Right-arm offbreak,3,41,34,0,0.0,0,75.80369999999999,24.873053284830156,13.666666666666666,120.58823529411764,inf,0.0,4.020415139824795,2,1.1561015231902758,0.5185747582313376
2024,45393,Kogatam Veera Reddy,India,Left-hand bat,Right-arm offbreak,6,76,69,0,0.0,0,134.1509,11.602792187644605,12.666666666666666,110.14492753623188,inf,0.0,8.618615104257955,2,1.0006204613547767,0.6746610150747568
2024,45400,Muvvala Yuvan,India,Right-hand bat,Right-arm offbreak,7,139,77,0,0.0,0,326.2562,54.5282865126506,19.857142857142858,180.5194805194805,inf,0.0,1.8339105516693603,2,2.0382961560791633,-0.014177928252388535
2024,45404,Bandaru Sujhan,India,Right-hand bat,Right-arm Fast,5,40,69,0,0.4,8,19.9718,12.974744973331845,8.0,57.971014492753625,inf,20.0,7.707280582819852,4,-1.4793253699680988,-0.2761433276863725
2024,45416,Sk Abdullah,India,Right-hand bat,Right-arm Fast,6,20,27,2,14.0,132,28.49196666666667,10.747959150201838,3.333333333333333,74.07407407407408,66.0,9.428571428571429,9.30409193061755,4,-0.5566580230236625,0.5770041138352202
2024,45466,Haydon Mustard,England,Right-hand bat,Right-arm fast-medium,2,9,11,0,0.0,0,16.363799999999998,0.2572454469956644,4.5,81.81818181818183,inf,0.0,388.7337994428543,3,-0.24803432345361173,6.799620787683296
2024,45467,Freddie Mccann,England,Left-hand bat,Right-arm offbreak,1,48,32,0,0.0,0,89.0,,48.0,150.0,inf,0.0,0.0,2,3.305765215455627,-0.26431884184613913
2024,45551,Jackson Smith,Australia,Right-hand bat,Right-arm medium,5,4,9,7,17.5,164,138.22857142857143,29.051613425598,0.8,44.44444444444444,23.428571428571427,9.371428571428572,3.442149616099733,0,-1.7097678576528754,-0.31560201130896315
2024,45713,SU Karthik,India,Right-hand bat,None,10,342,267,0,0.0,0,541.4991,40.13807682508663,34.2,128.08988764044943,inf,0.0,2.4913998853452584,2,2.3495165621361176,0.13192887388605645
2024,45752,Savya Gajraj,India,Right-hand bat,Right-arm Leg-Break,3,36,27,0,6.0,67,40.809866666666665,25.518150516518705,12.0,133.33333333333331,inf,11.166666666666666,3.9187792992782473,4,0.19978333328435266,-0.3034155764013914
2024,45952,Sunil Kumar,India,Left-hand bat,Left-arm medium-fast,11,21,24,19,28.0,231,367.2833,30.70088990698656,1.9090909090909087,87.5,12.157894736842104,8.25,3.257234572123694,1,-1.3636324326616525,-0.8269129515489906
2024,45962,Vijay Kumar,India,Right-hand bat,Right-arm medium,9,4,3,12,30.2,235,287.4937035405193,30.22756875450479,0.4444444444444444,133.33333333333331,19.58333333333333,7.781456953642384,3.308238277850152,1,-0.8568140729658174,-0.8993677221067401
2024,45963,Abdul Rehman,India,Left-hand bat,Right-arm medium,9,2,7,9,27.1,249,210.37785161290324,29.64923380301809,0.2222222222222222,28.57142857142857,27.666666666666668,9.18819188191882,3.372768438617145,0,-1.792563153421442,-0.08400166997470142
2024,45965,Naman Tiwari,India,Left-hand bat,Left-arm medium-fast,6,6,6,4,14.4,134,114.74996666666668,29.524458645901003,1.0,100.0,33.5,9.305555555555555,3.3870223057886077,1,-1.012114741530833,-0.4431313730981305
2024,45966,Prashant Veer,India,Right-hand bat,Right-arm medium,10,181,148,4,17.7,158,332.7743285714285,38.82833991364459,18.1,122.2972972972973,39.5,8.926553672316384,2.575438461247713,1,0.26628083128014884,-0.693387984643364
2024,45971,Osho Mohan,India,Right-hand bat,Right-arm medium,4,39,36,0,0.0,0,48.5007,10.379611832297329,9.75,108.33333333333331,inf,0.0,9.63427164866019,2,0.8232278213738494,0.7468276665986836
2024,45973,Rohit Dwivedi,India,Right-hand bat,Right-arm medium,1,0,0,2,4.1,36,45.21951219512195,,0.0,0.0,18.0,8.78048780487805,0.0,0,-2.194428014996305,-0.14875913179330055
